title,description,price,image_urls,other_features
"Vélo de Course Vintage Peugeot Avoriaz - Icône Rétro, Entièrement Révisé - PEUGEOT - 06400","🚴‍♂️ À la recherche d’un vélo élégant pour rouler avec classe ? Ce Peugeot Avoriaz de 1987, signé par la légendaire marque française 🇫🇷, allie charme rétro, fiabilité et confort. Idéal pour les trajets urbains ou les balades stylées !🔧 Entièrement révisé & prêt à rouler✅ Cadre en état exceptionnel – robustesse et allure intemporelle✅ Mécanique remise à neuf : jantes, freins, pédalier, vitesses🔥 Personnalisation premium pour un look unique :✔ Guidoline blanche – finition épurée et élégante✔ Selle vintage blanche en similicuir – confort et style✔ Câbles de frein jaunes – une touche originale et dynamique🚴‍♂️ Pneus neufs pour une adhérence optimale :🔹 Hutchinson EXCEL – performance et durabilité au rendez-vous📍 Disponible à Cannes, Nice & Aix-en-Provence🚚 Expédition rapide en 24h partout en France/Europe 🌍💎 Un vélo unique pour les amateurs de vintage et les passionnés de belles pièces !📩 Contactez-moi dès maintenant avant qu’il ne parte ! 🚀",250 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960926.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960930.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960925.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960929.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960927.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960933.jpeg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F933%2F87933%2F3987933%2F3987933-velo-de-course-vintage-peugeot-avoriaz-icone-retro-entierement-revise-1743960932.jpeg&w=1920&q=75']","{'Année': '1987', 'État': 'Très bon état', 'Groupe': 'Simplex', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Blanc, Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Vintage', 'Nombres de vitesses': '12 vitesses'}"
Giant TCR Advanced  - GIANT - 77000,Cadre   fourche NEUF année 2021Reste du vélo en trés bon étatUltegra Di2Possibilité de couper la fourche sur mesure,1000 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F347%2F63347%2F3963347%2F3963347-giant-tcr-advanced-1740506881.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F347%2F63347%2F3963347%2F3963347-giant-tcr-advanced-1740506877.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F347%2F63347%2F3963347%2F3963347-giant-tcr-advanced-1740506880.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F347%2F63347%2F3963347%2F3963347-giant-tcr-advanced-1740506878.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F347%2F63347%2F3963347%2F3963347-giant-tcr-advanced-1740506883.jpg&w=1920&q=75']","{'Année': '2021', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Giant trinity - AUTRE - 30100,Giant trinityTaille SGroupe ultegra di2Roue lightweight carboneN'hésitez pas à nous contacter au 06 99 71 52 13 / 04 30 96 88 24,4999 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F9%2F51009%2F3951009%2F3951009-giant-trinity-1739189917.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F9%2F51009%2F3951009%2F3951009-giant-trinity-1739189918.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F9%2F51009%2F3951009%2F3951009-giant-trinity-1739189920.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F9%2F51009%2F3951009%2F3951009-giant-trinity-1739189921.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F9%2F51009%2F3951009%2F3951009-giant-trinity-1739189923.jpg&w=1920&q=75']","{'Année': '2023', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Type de freinage': 'Patins', 'Pratique': 'Triathlon', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Velo route merida - MERIDA - 74800,Velo route merida juliet ride lite 91Taille xs,400 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F614%2F37614%2F3937614%2F3937614-velo-route-merida-1737536459.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F614%2F37614%2F3937614%2F3937614-velo-route-merida-1737536461.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F614%2F37614%2F3937614%2F3937614-velo-route-merida-1737536462.jpg&w=1920&q=75']","{'État': 'Très bon état', 'Groupe': 'Shimano Sora', 'Taille du cadre': 'XS', 'Matière principale': 'Aluminium', 'Type de freinage': 'Patins'}"
Lapierre Xelius 700 - LAPIERRE - 36100,"Vds route Lapierre Xelius 700 - carbone.Equipe en Sram ForcePedalier 53 / 39Roues Mavic Ksyrium EliteTout d'origine, en tres bon etat.Vendu avec porte bidons carbone et gourdes neuves.Pneus neufs - guidoline neuve, compteur fournis avec.Possibilite pedales, chaussures Sidi avec cales, et tenues assorties aux coloris du velo, si convient.Velo qui n'a jamais chute, achete neuf, pas de rayure",900 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048948.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048958.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048959.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048961.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048951.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048950.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048952.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048954.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048955.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F565%2F88565%2F3988565%2F3988565-lapierre-xelius-700-1744048957.jpg&w=1920&q=75']","{'Année': '2010', 'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': 'L/XL', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Giant TCR Compact Road + Roues Mavic Cosmic - GIANT - 73100,Je vends mon Giant TCR Compact Road avec la paire de roue carbone Mavic Cosmic.Groupe Shimano 105Freins patinsPlateaux et cassettes changés il y a 2 ans pour qu'il soit adapté aux cols alpins,1600 €,[],"{'État': 'Bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
GIANT TCR advanced PRO - GIANT - 20200,"Taille ML pour personne entre 177-187 cmCadre fibre de carbone PROSRAM Force e Tap AXS-Capteur puissance 12VitessesFull carbone ( cadre, guidon, tige selle, roues)Jantes carbone SLR1 42 MMAcheté en Aout 2022",2000 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915958.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915956.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915964.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915960.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915961.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915963.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F99%2F66099%2F3966099%2F3966099-giant-tcr-advanced-pro-1740915959.jpg&w=1920&q=75']","{'Année': '2022', 'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': 'M/L', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Tarmac sl6 expert - SPECIALIZED - 20600,Tarmac sl6 expert,2600 €,['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F558%2F54558%2F3954558%2F3954558-tarmac-sl6-expert-1739565288.jpg&w=1920&q=75'],"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '52 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Gris', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
Vélo LOOK 695 EPS – LOOK 2019 - LOOK - 42340,"Bonjour,Je vends un vélo LOOK 695 de 2019. Ce vélo était un vélo de contrat du CR4C. À la suite d’une saison où je n’ai pas beaucoup couru car blessé, j’ai racheté mon vélo car il n’avait pas beaucoup servi. Je n’ai cependant pas eu l’occasion de beaucoup l’utiliser car les 2 années suivantes j’ai eu d’autres vélos de contrat et j’ai laissé ce vélo rangé. Ensuite, de 2022 à 2024, je travaillais à l’ECSEL où j’avais un « vélo de travail ». Je n’ai donc qu’environ 19 000km au compteur de ce vélo.Les manettes et la selle sont légèrement frottées sur le côté mais rien de méchant. Le vélo est en configuration d’origine tout en LOOK (cintre, potence, pédalier, portes bidon …) et en Campagnolo record EPS 11v. Pas de mix ou de modification. Il a le combo look Zed 2 cintre potence ADH. Pas de jeu dans le pédalier, celui-ci est en parfait état. Même chose dans la direction.Cadre : LOOK 695 Taille 53 M année 2019.Roues : Campagnolo Zonda fournit avec plusieurs pneus non neuf mais utilisables   2 boyaux Conti Sprinteur pré-collés.Cintre : ADH LOOK Carbone 40mm fournit avec une guidoline neuve LOOK.Potence : Aerostem LOOK Carbone 120mm.Pédalier : LOOK Zed 2 monobloc carbone BB65 53/39. Il est possible de passer le pédalier en 170cm 172,5cm ou 175cm par un simple réglage.Selle : Fi’zi :k Arione R3 Regular.Pédale : LOOK Kéo classic fournit avec une paire de cale neuve LOOK Kéo.Manettes : Campagnolo record EPS 11 vitesses.Cassette : Campagnolo record EPS 11 vitesses.Dérailleur arrière : Campagnolo record EPS 11 vitesses.Dérailleur avant : Campagnolo record EPS 11 vitesses.Etrier de frein : Campagnolo Chorus fournit avec 4 patins BBB roues carbones & 4 patins Campagnolo roues alu neuf.Porte bidon : LOOK Carbone.Support compteur : LOOK ADH.Module de recharge : Campagnolo.Tige de selle coupée, pour modifier la hauteur de selle :Sortie de selle au plus bas : 74,2cm.Sortie de selle actuelle avec 2 rondelles (une de 2mm   une de 5mm) : 74,9 ( 7mm).Sortie de selle maximale mais nécessite des rondelles supplémentaires : 77,2cm ( 3cm).Pour donner une référence les réglages actuels du vélo étaient destinés à un coureur de 85,4cm d’entrejambe pour 1m76.Je ne suis pas trop téléphone pour toute question je préfère passer par mail ou SMS. Je n’envoie pas le vélo mais il est peut-être possible de s’arranger à l’occasion de voyages ou autre.Sportivement",2000 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758098.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758099.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758100.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758102.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758103.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758105.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758106.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F74%2F48074%2F3948074%2F3948074-velo-look-695-eps-look-2019-1738758107.png&w=1920&q=75']","{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Campagnolo Record EPS', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
BMC SLR02 T.53 Occasion  - BMC - 36330,"Vélo de route BMC SLR02 taille 53 occasionCadre carbone, fourche carbone, pivot carboneModèle occasion .Bon état généralPatte de dérailleur démontableGéométrie sloppingCassette : Shimano 105 11/32Pédalier aluminium : Shimano Ultegra R8000 2 plateaux 50X34.Entraxe 110MM. Manivelles 170MmDérailleur arrière : Shimano Ultegra R8000 11 vitessesChappe de dérailleur Cycling CeramicDérailleur avant : Shimano Ultegra R8000Manettes : Shimano STR8000 2x11 vitessesÉtriers de freins : Patins Shimano BR-8010Potence : aluminium BMC 100MM.Cintre : aluminium BMC 42cm (axe-axe)Roues : Dura Ace C24 7850 à patins carbone, modèle à pneusPneus : Hutchinson Equinox 2  700x25Selle : Prologo kappa evo noire rail aluminiumTige de selle : BMC carboneLONGUEUR DU TUBE SUPERIEUR ( HORIZONTAL) AXE TIGE DE SELLE/ AXE DOUILLE DE DIRECTION: 53CM.HAUTEUR DOUILLE DE DIRECTION : 13CM.LONGUEUR TUBE DE SELLE / AXE DE PEDALIER : 47CM.POIDS : 7,45kgsPOUR UNE PERSONNE DE 1M64 A 1M76 ENVIRON.Vendu sans pédalesBon Etat",1700 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667646.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667647.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667649.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667650.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667652.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667654.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667655.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667657.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F529%2F47529%2F3947529%2F3947529-bmc-slr02-t-53-occasion-1738667658.jpg&w=1920&q=75']","{'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': '53 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Giant tcr sl - AUTRE - 06300,"Giant TCR sl de 2014/2015.Cadre Carbonne, en taille M ( 54 ) la finition sl du cadre est la finition haut de gamme avec le Carbonne de meilleur qualité.Equipé d' un groupe dura-ace 10v. J ai changé le pédalier pour un pédalier compact dura-ace 50/34.Les roues ont 2 mois donc quasiment neuves. Ce sont des Élite wheels C38 en carbone avec roulement semi céramique.Elles sont hyper légères et le rendement est meilleur qu avec les zipp303 que j avais avant.Le guidon a été remplacé par un guidon en carbonneLe vélo a très peu roulé, environ 5000km depuis 2015, je pratique le xc, enduro et vttae.Le vélo pèse 7,4kg avec pédales!!!Il est suivi par un vélociste.Les points négatifs: la peinture sur la potence se décolle, un éclat de peinture sur le triangle arrière, et un autre sur le top tube. Donc les seuls défauts sont esthétiques et mineurs pour un vélo a ce tarif.Je reste bien-sûr à votre disposition pour plus de renseignement.Je suis sur Nice mais me déplace souvent dans le quart sud-est.",1100 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F168%2F79168%2F3979168%2F3979168-giant-tcr-sl-1742673064.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F168%2F79168%2F3979168%2F3979168-giant-tcr-sl-1742673066.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F168%2F79168%2F3979168%2F3979168-giant-tcr-sl-1742673067.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F168%2F79168%2F3979168%2F3979168-giant-tcr-sl-1742673068.jpg&w=1920&q=75']","{'Année': '2014', 'État': 'Bon état', 'Groupe': 'Shimano Dura Ace', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}"
Velo course Carbone Di2 Philippe Expert - PHILIPPE - 41000,Référence:Philippe R12 ExpertCadre: Carbone mono-coque tout intégréTaille : 54 cmGroupe : Shimano Ultegra DI2 12VPlateaux 50 34Cassette : 12V 11/34Roues : DT swiss à disque 160 mmPotence et cintre : DEDA super BoxSelle : PrologoPneus.: Conti Ultra Sport 3Prix 2900€Velo sous garantieDisponible de suite,2900 €,"['/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739786933.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739529966.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739529544.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739786935.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739786936.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739786938.jpg&w=1920&q=75', '/_next/image?url=https%3A%2F%2Fmedia-cdn.troc-velo.com%2Ffull%2Fmain%2FbikeAds%2F131%2F54131%2F3954131%2F3954131-velo-course-carbone-di2-philippe-expert-1739786939.jpg&w=1920&q=75']","{'Année': '2024', 'État': 'Neuf', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}"
