id,title,description,price,other_features,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11
i_01246,Vélo de course Btwin 520 femme - AUTRE - 49300,"Taille 52 -165 - 170 cm- Je fais 1,65m.Conçu pour les pratiquantes de vélo route, léger grâce à son cadre aluminium et sa fourche carbone. Idéal pour pour les sorties en plaine ou en montagne grâce à une transmission Shimano Sora adaptéeFreinage patinPédales à cales (j'offre une paire de chaussure de vélo décathlon également pointure 40 blanches) Vendu avec 2 portes bidons (mais pas la sacoche de réparation qui est sur la photo)C'est un bon vélo -il a de légères rayures mais il est en excellent état -Il a toujours été rangé dans un garage et bien entretenu. Il a été en révision il y a quelques mois. Je m'en sépare car je souhaite investir dans un gravel.",500 €,"{'Année': '2018', 'État': 'Bon état', 'Groupe': 'Shimano Sora', 'Taille du cadre': '52 cm', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Blanc', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '6 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01246_0.jpg,,,,,,,,,,
i_01247,Look 795 Blade Rs Taille L - LOOK - 22000,"À vendre Look Blade Rs .Acheté neuf en juillet 2020 chez un revendeur de la marque .Très peu roulé, jamais utilisé l’hiver , son état irréprochable peut en témoigner .Rien à prévoir en frais .- Couleur noir Mat .- Shimano Ultegra 11v mécanique .- roues cosmic carbone 40mm à Discs.-Taille L , je fais 1,90m- pédales shimano .Prix : 2300€. Plus de renseignements sur demande .À bientôt .",2300 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Disques', 'Pratique': 'Route'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01247_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01247_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01247_2.jpg,,,,,,,,
i_01248,Velo cyfac acier fourche carbone - AUTRE - 26190,"Bonjour,Je vends ce vélo cyfac en acier avec fourche carbone. Réalisé sur mesures. 2 ème mais main mais acheté avec moins de 200 km. J'ai fait 2000 km avec donc assez peu roulé.Transmission : Shimano 105 10v cassette sunrace 11-32Pedalier : Stronglight Helion 50-34Étriers freins : Shimano ultegraTige de selle : FSA GossamerSelle : Selle italia mantramantraRoues : Alpha ztr 340 et/ou dura ace 7800 (ajouter 250 € pour achat avec les 2 paires de roues)Velo ultra confortable et unique.Possibilité de transmettre la géométrie complète.Vendu sans les portes bidons et possibilité de laisser les pedales.Envoi possible.",990 €,"{'Année': '2016', 'État': 'Très bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Acier', 'Couleurs principales': 'Violet', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01248_0.jpg,,,,,,,,,,
i_01249,Bmc slr02  - AUTRE - 45130,"Vend Bmc slr 02 en très bon état. Taille 54. Tout est quasi neuf. Plateaux, chaîne, câbles/graines sont neufs. Roues, patins, pneus et cassette quasi neufs (500 kms). Guidoline et selle neuves .",1300 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': '54 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01249_0.jpg,,,,,,,,,,
i_01250,Trek Emonda  - TREK - 87270,Vend Trek MadoneTaille 56Bon étatÉquipé en shimano 105 10v ( pédalier Sram apex 50/34)Roues aluminium BontragerMe contacter de préférence au 06.79.32.55.19,800 €,"{'Année': '2011', 'État': 'Bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': '56 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Nombres de vitesses': '10 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01250_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01250_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01250_2.jpg,,,,,,,,
i_01251,Kit cadre S-Works Tarmac SL8 Red Bull - BORA - hansgrohe t.56 - SPECIALIZED - 73100,"Votre Magasin Cycles Aix'perts Specialized Aix les bains propose à la vente:Kit cadre S-Works Tarmac SL8Red Bull - BORA - hansgroheNous avons la possibilité de faire des montages à la carte :-> montage SRAM RED AXS E1, roues ROVAL ALPINIST/RAPIDE CLX, COCKPIT ROVAL Rapide: 13 500€-> montage Shimano DURA-ACE DI2, roues ROVAL ALPINIST/RAPIDE CLX, COCKPIT ROVAL Rapide: 13 500€-> Shimano ULTEGRA OU EN Sram FORCE-> roues Enve / DT swiss / autres modèles Roval... large choix en magasinMerci de nous contacter pour la rédaction d'un devis personnalisé.Contactez notre équipe commerciale via la messagerie ou par téléphone au 04 79 35 59 76.Livraison possible, France, Europe, Monde.Détaxe possible.",5500 €,"{'Année': '2025', 'État': 'Neuf', 'Groupe': 'Shimano Dura Ace Di2', 'Taille du cadre': '56 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01251_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01251_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01251_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01251_3.jpg,,,,,,,
i_01252,"Vélo de Course Vintage Peugeot Avoriaz - Icône Rétro, Entièrement Révisé - PEUGEOT - 06400","🚴‍♂️ À la recherche d’un vélo élégant pour rouler avec classe ? Ce Peugeot Avoriaz de 1987, signé par la légendaire marque française 🇫🇷, allie charme rétro, fiabilité et confort. Idéal pour les trajets urbains ou les balades stylées !🔧 Entièrement révisé & prêt à rouler✅ Cadre en état exceptionnel – robustesse et allure intemporelle✅ Mécanique remise à neuf : jantes, freins, pédalier, vitesses🔥 Personnalisation premium pour un look unique :✔ Guidoline blanche – finition épurée et élégante✔ Selle vintage blanche en similicuir – confort et style✔ Câbles de frein jaunes – une touche originale et dynamique🚴‍♂️ Pneus neufs pour une adhérence optimale :🔹 Hutchinson EXCEL – performance et durabilité au rendez-vous📍 Disponible à Cannes, Nice & Aix-en-Provence🚚 Expédition rapide en 24h partout en France/Europe 🌍💎 Un vélo unique pour les amateurs de vintage et les passionnés de belles pièces !📩 Contactez-moi dès maintenant avant qu’il ne parte ! 🚀",250 €,"{'Année': '1987', 'État': 'Très bon état', 'Groupe': 'Simplex', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Blanc, Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Vintage', 'Nombres de vitesses': '12 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01252_6.jpg,,,,
i_01253,Giant TCR Advanced  - GIANT - 77000,Cadre   fourche NEUF année 2021Reste du vélo en trés bon étatUltegra Di2Possibilité de couper la fourche sur mesure,1000 €,"{'Année': '2021', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01253_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01253_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01253_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01253_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01253_4.jpg,,,,,,
i_01254,Giant trinity - AUTRE - 30100,Giant trinityTaille SGroupe ultegra di2Roue lightweight carboneN'hésitez pas à nous contacter au 06 99 71 52 13 / 04 30 96 88 24,4999 €,"{'Année': '2023', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Blanc', 'Type de freinage': 'Patins', 'Pratique': 'Triathlon', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01254_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01254_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01254_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01254_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01254_4.jpg,,,,,,
i_01255,Velo route merida - MERIDA - 74800,Velo route merida juliet ride lite 91Taille xs,400 €,"{'État': 'Très bon état', 'Groupe': 'Shimano Sora', 'Taille du cadre': 'XS', 'Matière principale': 'Aluminium', 'Type de freinage': 'Patins'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01255_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01255_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01255_2.jpg,,,,,,,,
i_01256,Lapierre Xelius 700 - LAPIERRE - 36100,"Vds route Lapierre Xelius 700 - carbone.Equipe en Sram ForcePedalier 53 / 39Roues Mavic Ksyrium EliteTout d'origine, en tres bon etat.Vendu avec porte bidons carbone et gourdes neuves.Pneus neufs - guidoline neuve, compteur fournis avec.Possibilite pedales, chaussures Sidi avec cales, et tenues assorties aux coloris du velo, si convient.Velo qui n'a jamais chute, achete neuf, pas de rayure",900 €,"{'Année': '2010', 'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': 'L/XL', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01256_9.jpg,
i_01257,Giant TCR Compact Road + Roues Mavic Cosmic - GIANT - 73100,Je vends mon Giant TCR Compact Road avec la paire de roue carbone Mavic Cosmic.Groupe Shimano 105Freins patinsPlateaux et cassettes changés il y a 2 ans pour qu'il soit adapté aux cols alpins,1600 €,"{'État': 'Bon état', 'Groupe': 'Shimano 105', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",,,,,,,,,,,
i_01258,GIANT TCR advanced PRO - GIANT - 20200,"Taille ML pour personne entre 177-187 cmCadre fibre de carbone PROSRAM Force e Tap AXS-Capteur puissance 12VitessesFull carbone ( cadre, guidon, tige selle, roues)Jantes carbone SLR1 42 MMAcheté en Aout 2022",2000 €,"{'Année': '2022', 'État': 'Très bon état', 'Groupe': 'SRAM Force', 'Taille du cadre': 'M/L', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01258_6.jpg,,,,
i_01259,Tarmac sl6 expert - SPECIALIZED - 20600,Tarmac sl6 expert,2600 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '52 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Gris', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01259_0.jpg,,,,,,,,,,
i_01260,Vélo LOOK 695 EPS – LOOK 2019 - LOOK - 42340,"Bonjour,Je vends un vélo LOOK 695 de 2019. Ce vélo était un vélo de contrat du CR4C. À la suite d’une saison où je n’ai pas beaucoup couru car blessé, j’ai racheté mon vélo car il n’avait pas beaucoup servi. Je n’ai cependant pas eu l’occasion de beaucoup l’utiliser car les 2 années suivantes j’ai eu d’autres vélos de contrat et j’ai laissé ce vélo rangé. Ensuite, de 2022 à 2024, je travaillais à l’ECSEL où j’avais un « vélo de travail ». Je n’ai donc qu’environ 19 000km au compteur de ce vélo.Les manettes et la selle sont légèrement frottées sur le côté mais rien de méchant. Le vélo est en configuration d’origine tout en LOOK (cintre, potence, pédalier, portes bidon …) et en Campagnolo record EPS 11v. Pas de mix ou de modification. Il a le combo look Zed 2 cintre potence ADH. Pas de jeu dans le pédalier, celui-ci est en parfait état. Même chose dans la direction.Cadre : LOOK 695 Taille 53 M année 2019.Roues : Campagnolo Zonda fournit avec plusieurs pneus non neuf mais utilisables   2 boyaux Conti Sprinteur pré-collés.Cintre : ADH LOOK Carbone 40mm fournit avec une guidoline neuve LOOK.Potence : Aerostem LOOK Carbone 120mm.Pédalier : LOOK Zed 2 monobloc carbone BB65 53/39. Il est possible de passer le pédalier en 170cm 172,5cm ou 175cm par un simple réglage.Selle : Fi’zi :k Arione R3 Regular.Pédale : LOOK Kéo classic fournit avec une paire de cale neuve LOOK Kéo.Manettes : Campagnolo record EPS 11 vitesses.Cassette : Campagnolo record EPS 11 vitesses.Dérailleur arrière : Campagnolo record EPS 11 vitesses.Dérailleur avant : Campagnolo record EPS 11 vitesses.Etrier de frein : Campagnolo Chorus fournit avec 4 patins BBB roues carbones & 4 patins Campagnolo roues alu neuf.Porte bidon : LOOK Carbone.Support compteur : LOOK ADH.Module de recharge : Campagnolo.Tige de selle coupée, pour modifier la hauteur de selle :Sortie de selle au plus bas : 74,2cm.Sortie de selle actuelle avec 2 rondelles (une de 2mm   une de 5mm) : 74,9 ( 7mm).Sortie de selle maximale mais nécessite des rondelles supplémentaires : 77,2cm ( 3cm).Pour donner une référence les réglages actuels du vélo étaient destinés à un coureur de 85,4cm d’entrejambe pour 1m76.Je ne suis pas trop téléphone pour toute question je préfère passer par mail ou SMS. Je n’envoie pas le vélo mais il est peut-être possible de s’arranger à l’occasion de voyages ou autre.Sportivement",2000 €,"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Campagnolo Record EPS', 'Taille du cadre': 'M', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01260_7.jpg,,,
i_01261,BMC SLR02 T.53 Occasion  - BMC - 36330,"Vélo de route BMC SLR02 taille 53 occasionCadre carbone, fourche carbone, pivot carboneModèle occasion .Bon état généralPatte de dérailleur démontableGéométrie sloppingCassette : Shimano 105 11/32Pédalier aluminium : Shimano Ultegra R8000 2 plateaux 50X34.Entraxe 110MM. Manivelles 170MmDérailleur arrière : Shimano Ultegra R8000 11 vitessesChappe de dérailleur Cycling CeramicDérailleur avant : Shimano Ultegra R8000Manettes : Shimano STR8000 2x11 vitessesÉtriers de freins : Patins Shimano BR-8010Potence : aluminium BMC 100MM.Cintre : aluminium BMC 42cm (axe-axe)Roues : Dura Ace C24 7850 à patins carbone, modèle à pneusPneus : Hutchinson Equinox 2  700x25Selle : Prologo kappa evo noire rail aluminiumTige de selle : BMC carboneLONGUEUR DU TUBE SUPERIEUR ( HORIZONTAL) AXE TIGE DE SELLE/ AXE DOUILLE DE DIRECTION: 53CM.HAUTEUR DOUILLE DE DIRECTION : 13CM.LONGUEUR TUBE DE SELLE / AXE DE PEDALIER : 47CM.POIDS : 7,45kgsPOUR UNE PERSONNE DE 1M64 A 1M76 ENVIRON.Vendu sans pédalesBon Etat",1700 €,"{'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': '53 cm', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01261_8.jpg,,
i_01262,Giant tcr sl - AUTRE - 06300,"Giant TCR sl de 2014/2015.Cadre Carbonne, en taille M ( 54 ) la finition sl du cadre est la finition haut de gamme avec le Carbonne de meilleur qualité.Equipé d' un groupe dura-ace 10v. J ai changé le pédalier pour un pédalier compact dura-ace 50/34.Les roues ont 2 mois donc quasiment neuves. Ce sont des Élite wheels C38 en carbone avec roulement semi céramique.Elles sont hyper légères et le rendement est meilleur qu avec les zipp303 que j avais avant.Le guidon a été remplacé par un guidon en carbonneLe vélo a très peu roulé, environ 5000km depuis 2015, je pratique le xc, enduro et vttae.Le vélo pèse 7,4kg avec pédales!!!Il est suivi par un vélociste.Les points négatifs: la peinture sur la potence se décolle, un éclat de peinture sur le triangle arrière, et un autre sur le top tube. Donc les seuls défauts sont esthétiques et mineurs pour un vélo a ce tarif.Je reste bien-sûr à votre disposition pour plus de renseignement.Je suis sur Nice mais me déplace souvent dans le quart sud-est.",1100 €,"{'Année': '2014', 'État': 'Bon état', 'Groupe': 'Shimano Dura Ace', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Blanc, Rouge', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '10 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01262_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01262_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01262_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_01262_3.jpg,,,,,,,
